NAICS_Code,salesdate,kind_of_business,sales,Adjusted
44511,7-1-2015,Supermarkets and other grocery (except convenience) stores,50611,N
44511,8-1-2015,Supermarkets and other grocery (except convenience) stores,49709,N
44511,9-1-2015,Supermarkets and other grocery (except convenience) stores,47930,N
44511,10-1-2015,Supermarkets and other grocery (except convenience) stores,49666,N
44511,11-1-2015,Supermarkets and other grocery (except convenience) stores,49139,N
44511,12-1-2015,Supermarkets and other grocery (except convenience) stores,51876,N
4453,1-1-2015,"Beer, wine, and liquor stores",3486,N
4453,2-1-2015,"Beer, wine, and liquor stores",3397,N
4453,3-1-2015,"Beer, wine, and liquor stores",3761,N
4453,4-1-2015,"Beer, wine, and liquor stores",3768,N
4453,5-1-2015,"Beer, wine, and liquor stores",4222,N
4453,6-1-2015,"Beer, wine, and liquor stores",4104,N
4453,7-1-2015,"Beer, wine, and liquor stores",4409,N
4453,8-1-2015,"Beer, wine, and liquor stores",4140,N
4453,9-1-2015,"Beer, wine, and liquor stores",3955,N
4453,10-1-2015,"Beer, wine, and liquor stores",4145,N
4453,11-1-2015,"Beer, wine, and liquor stores",4135,N
4453,12-1-2015,"Beer, wine, and liquor stores",5634,N
446,1-1-2015,Health and personal care stores,25287,N
446,2-1-2015,Health and personal care stores,23734,N
446,3-1-2015,Health and personal care stores,26412,N
446,4-1-2015,Health and personal care stores,25190,N
446,5-1-2015,Health and personal care stores,25120,N
446,6-1-2015,Health and personal care stores,25330,N
446,7-1-2015,Health and personal care stores,25474,N
446,8-1-2015,Health and personal care stores,25384,N
446,9-1-2015,Health and personal care stores,25749,N
446,10-1-2015,Health and personal care stores,26251,N
446,11-1-2015,Health and personal care stores,25424,N
446,12-1-2015,Health and personal care stores,30134,N
44611,1-1-2015,Pharmacies and drug stores,21360,N
44611,2-1-2015,Pharmacies and drug stores,19742,N
44611,3-1-2015,Pharmacies and drug stores,21974,N
44611,4-1-2015,Pharmacies and drug stores,21160,N
44611,5-1-2015,Pharmacies and drug stores,21061,N
44611,6-1-2015,Pharmacies and drug stores,21078,N
44611,7-1-2015,Pharmacies and drug stores,21349,N
44611,8-1-2015,Pharmacies and drug stores,21105,N
44611,9-1-2015,Pharmacies and drug stores,21574,N
44611,10-1-2015,Pharmacies and drug stores,22163,N
44611,11-1-2015,Pharmacies and drug stores,21196,N
44611,12-1-2015,Pharmacies and drug stores,24690,N
447,1-1-2015,Gasoline stations,33142,N
447,2-1-2015,Gasoline stations,32288,N
447,3-1-2015,Gasoline stations,37609,N
447,4-1-2015,Gasoline stations,37945,N
447,5-1-2015,Gasoline stations,42253,N
447,6-1-2015,Gasoline stations,42879,N
447,7-1-2015,Gasoline stations,44000,N
447,8-1-2015,Gasoline stations,42053,N
447,9-1-2015,Gasoline stations,37692,N
447,10-1-2015,Gasoline stations,38138,N
447,11-1-2015,Gasoline stations,34074,N
447,12-1-2015,Gasoline stations,33674,N
448,1-1-2015,Clothing and clothing access. stores,15840,N
448,2-1-2015,Clothing and clothing access. stores,18079,N
448,3-1-2015,Clothing and clothing access. stores,20819,N
448,4-1-2015,Clothing and clothing access. stores,20470,N
448,5-1-2015,Clothing and clothing access. stores,22239,N
448,6-1-2015,Clothing and clothing access. stores,19758,N
448,7-1-2015,Clothing and clothing access. stores,20671,N
448,8-1-2015,Clothing and clothing access. stores,22424,N
448,9-1-2015,Clothing and clothing access. stores,19233,N
448,10-1-2015,Clothing and clothing access. stores,20750,N
448,11-1-2015,Clothing and clothing access. stores,23122,N
448,12-1-2015,Clothing and clothing access. stores,33521,N
4481,1-1-2015,Clothing stores,11638,N
4481,2-1-2015,Clothing stores,12627,N
4481,3-1-2015,Clothing stores,15495,N
4481,4-1-2015,Clothing stores,15134,N
4481,5-1-2015,Clothing stores,16199,N
4481,6-1-2015,Clothing stores,14618,N
4481,7-1-2015,Clothing stores,15277,N
4481,8-1-2015,Clothing stores,16214,N
4481,9-1-2015,Clothing stores,14316,N
4481,10-1-2015,Clothing stores,15600,N
4481,11-1-2015,Clothing stores,17402,N
4481,12-1-2015,Clothing stores,22861,N
44811,1-1-2015,Men's clothing stores,613,N
44811,2-1-2015,Men's clothing stores,668,N
44811,3-1-2015,Men's clothing stores,739,N
44811,4-1-2015,Men's clothing stores,814,N
44811,5-1-2015,Men's clothing stores,848,N
44811,6-1-2015,Men's clothing stores,762,N
44811,7-1-2015,Men's clothing stores,705,N
44811,8-1-2015,Men's clothing stores,762,N
44811,9-1-2015,Men's clothing stores,742,N
44811,10-1-2015,Men's clothing stores,799,N
44811,11-1-2015,Men's clothing stores,810,N
44811,12-1-2015,Men's clothing stores,1137,N
44812,1-1-2015,Women's clothing stores,2486,N
44812,2-1-2015,Women's clothing stores,2734,N
44812,3-1-2015,Women's clothing stores,3470,N
44812,4-1-2015,Women's clothing stores,3396,N
44812,5-1-2015,Women's clothing stores,3671,N
44812,6-1-2015,Women's clothing stores,3169,N
44812,7-1-2015,Women's clothing stores,3130,N
44812,8-1-2015,Women's clothing stores,3326,N
44812,9-1-2015,Women's clothing stores,3085,N
44812,10-1-2015,Women's clothing stores,3401,N
44812,11-1-2015,Women's clothing stores,3593,N
44812,12-1-2015,Women's clothing stores,4778,N
44814,1-1-2015,Family clothing stores,5997,N
44814,2-1-2015,Family clothing stores,6492,N
44814,3-1-2015,Family clothing stores,8110,N
44814,4-1-2015,Family clothing stores,7999,N
44814,5-1-2015,Family clothing stores,8600,N
44814,6-1-2015,Family clothing stores,7812,N
44814,7-1-2015,Family clothing stores,8459,N
44814,8-1-2015,Family clothing stores,8766,N
44814,9-1-2015,Family clothing stores,7725,N
44814,10-1-2015,Family clothing stores,8555,N
44814,11-1-2015,Family clothing stores,9811,N
44814,12-1-2015,Family clothing stores,12582,N
44819,1-1-2015,Other clothing stores,1273,N
44819,2-1-2015,Other clothing stores,1289,N
44819,3-1-2015,Other clothing stores,1459,N
44819,4-1-2015,Other clothing stores,1348,N
44819,5-1-2015,Other clothing stores,1366,N
44819,6-1-2015,Other clothing stores,1408,N
44819,7-1-2015,Other clothing stores,1361,N
44819,8-1-2015,Other clothing stores,1523,N
44819,9-1-2015,Other clothing stores,1286,N
44819,10-1-2015,Other clothing stores,1316,N
44819,11-1-2015,Other clothing stores,1421,N
44819,12-1-2015,Other clothing stores,1947,N
4482,1-1-2015,Shoe stores,2108,N
4482,2-1-2015,Shoe stores,2655,N
4482,3-1-2015,Shoe stores,3008,N
4482,4-1-2015,Shoe stores,2822,N
4482,5-1-2015,Shoe stores,2960,N
4482,6-1-2015,Shoe stores,2607,N
4482,7-1-2015,Shoe stores,2957,N
4482,8-1-2015,Shoe stores,3758,N
4482,9-1-2015,Shoe stores,2685,N
4482,10-1-2015,Shoe stores,2779,N
4482,11-1-2015,Shoe stores,2919,N
4482,12-1-2015,Shoe stores,4151,N
44831,1-1-2015,Jewelry stores,1886,N
44831,2-1-2015,Jewelry stores,2611,N
44831,3-1-2015,Jewelry stores,2126,N
44831,4-1-2015,Jewelry stores,2291,N
44831,5-1-2015,Jewelry stores,2841,N
44831,6-1-2015,Jewelry stores,2339,N
44831,7-1-2015,Jewelry stores,2218,N
44831,8-1-2015,Jewelry stores,2248,N
44831,9-1-2015,Jewelry stores,2031,N
44831,10-1-2015,Jewelry stores,2160,N
44831,11-1-2015,Jewelry stores,2575,N
44831,12-1-2015,Jewelry stores,6035,N
451,1-1-2015,"Sporting goods, hobby, musical instrument, and book stores",6256,N
451,2-1-2015,"Sporting goods, hobby, musical instrument, and book stores",5427,N
451,3-1-2015,"Sporting goods, hobby, musical instrument, and book stores",6531,N
451,4-1-2015,"Sporting goods, hobby, musical instrument, and book stores",6239,N
451,5-1-2015,"Sporting goods, hobby, musical instrument, and book stores",6639,N
451,6-1-2015,"Sporting goods, hobby, musical instrument, and book stores",6732,N
451,7-1-2015,"Sporting goods, hobby, musical instrument, and book stores",6790,N
451,8-1-2015,"Sporting goods, hobby, musical instrument, and book stores",7916,N
451,9-1-2015,"Sporting goods, hobby, musical instrument, and book stores",6866,N
451,10-1-2015,"Sporting goods, hobby, musical instrument, and book stores",6438,N
451,11-1-2015,"Sporting goods, hobby, musical instrument, and book stores",7610,N
451,12-1-2015,"Sporting goods, hobby, musical instrument, and book stores",12110,N
45111,1-1-2015,Sporting goods stores,2869,N
45111,2-1-2015,Sporting goods stores,2863,N
45111,3-1-2015,Sporting goods stores,3733,N
45111,4-1-2015,Sporting goods stores,3615,N
45111,5-1-2015,Sporting goods stores,3876,N
45111,6-1-2015,Sporting goods stores,4150,N
45111,7-1-2015,Sporting goods stores,4154,N
45111,8-1-2015,Sporting goods stores,4386,N
45111,9-1-2015,Sporting goods stores,3697,N
45111,10-1-2015,Sporting goods stores,3468,N
45111,11-1-2015,Sporting goods stores,3878,N
45111,12-1-2015,Sporting goods stores,6213,N
45112,1-1-2015,"Hobby, toy, and game stores",1127,N
45112,2-1-2015,"Hobby, toy, and game stores",1157,N
45112,3-1-2015,"Hobby, toy, and game stores",1320,N
45112,4-1-2015,"Hobby, toy, and game stores",1222,N
45112,5-1-2015,"Hobby, toy, and game stores",1232,N
45112,6-1-2015,"Hobby, toy, and game stores",1154,N
45112,7-1-2015,"Hobby, toy, and game stores",1189,N
45112,8-1-2015,"Hobby, toy, and game stores",1196,N
45112,9-1-2015,"Hobby, toy, and game stores",1281,N
45112,10-1-2015,"Hobby, toy, and game stores",1431,N
45112,11-1-2015,"Hobby, toy, and game stores",2168,N
45112,12-1-2015,"Hobby, toy, and game stores",3573,N
451211,1-1-2015,Book stores,1487,N
451211,2-1-2015,Book stores,686,N
451211,3-1-2015,Book stores,656,N
451211,4-1-2015,Book stores,651,N
451211,5-1-2015,Book stores,750,N
451211,6-1-2015,Book stores,683,N
451211,7-1-2015,Book stores,692,N
451211,8-1-2015,Book stores,1546,N
451211,9-1-2015,Book stores,1063,N
451211,10-1-2015,Book stores,718,N
451211,11-1-2015,Book stores,724,N
451211,12-1-2015,Book stores,1318,N
452,1-1-2015,General merchandise stores,49843,N
452,2-1-2015,General merchandise stores,49471,N
452,3-1-2015,General merchandise stores,55122,N
452,4-1-2015,General merchandise stores,52865,N
452,5-1-2015,General merchandise stores,57963,N
452,6-1-2015,General merchandise stores,54675,N
452,7-1-2015,General merchandise stores,55412,N
452,8-1-2015,General merchandise stores,57313,N
452,9-1-2015,General merchandise stores,52193,N
452,10-1-2015,General merchandise stores,56241,N
452,11-1-2015,General merchandise stores,62188,N
452,12-1-2015,General merchandise stores,76852,N
4521,1-1-2015,Department stores,10843,N
4521,2-1-2015,Department stores,11265,N
4521,3-1-2015,Department stores,13222,N
4521,4-1-2015,Department stores,12379,N
4521,5-1-2015,Department stores,13732,N
4521,6-1-2015,Department stores,12619,N
4521,7-1-2015,Department stores,12625,N
4521,8-1-2015,Department stores,13740,N
4521,9-1-2015,Department stores,12099,N
4521,10-1-2015,Department stores,13033,N
4521,11-1-2015,Department stores,16423,N
4521,12-1-2015,Department stores,23094,N
452111,1-1-2015,Department stores(excl. discount department stores),3410,N
452111,2-1-2015,Department stores(excl. discount department stores),3839,N
452111,3-1-2015,Department stores(excl. discount department stores),4422,N
452111,4-1-2015,Department stores(excl. discount department stores),4451,N
452111,5-1-2015,Department stores(excl. discount department stores),4879,N
452111,6-1-2015,Department stores(excl. discount department stores),4184,N
452111,7-1-2015,Department stores(excl. discount department stores),4049,N
452111,8-1-2015,Department stores(excl. discount department stores),4343,N
452111,9-1-2015,Department stores(excl. discount department stores),4184,N
452111,10-1-2015,Department stores(excl. discount department stores),4408,N
452111,11-1-2015,Department stores(excl. discount department stores),5973,N
452111,12-1-2015,Department stores(excl. discount department stores),9157,N
452112,1-1-2015,Discount dept. stores,7433,N
452112,2-1-2015,Discount dept. stores,7426,N
452112,3-1-2015,Discount dept. stores,8800,N
452112,4-1-2015,Discount dept. stores,7928,N
452112,5-1-2015,Discount dept. stores,8853,N
452112,6-1-2015,Discount dept. stores,8435,N
452112,7-1-2015,Discount dept. stores,8576,N
452112,8-1-2015,Discount dept. stores,9397,N
452112,9-1-2015,Discount dept. stores,7915,N
452112,10-1-2015,Discount dept. stores,8625,N
452112,11-1-2015,Discount dept. stores,10450,N
452112,12-1-2015,Discount dept. stores,13937,N
4529,1-1-2015,Other general merchandise stores,39000,N
4529,2-1-2015,Other general merchandise stores,38206,N
4529,3-1-2015,Other general merchandise stores,41900,N
4529,4-1-2015,Other general merchandise stores,40486,N
4529,5-1-2015,Other general merchandise stores,44231,N
4529,6-1-2015,Other general merchandise stores,42056,N
4529,7-1-2015,Other general merchandise stores,42787,N
4529,8-1-2015,Other general merchandise stores,43573,N
4529,9-1-2015,Other general merchandise stores,40094,N
4529,10-1-2015,Other general merchandise stores,43208,N
4529,11-1-2015,Other general merchandise stores,45765,N
4529,12-1-2015,Other general merchandise stores,53758,N
45291,1-1-2015,Warehouse clubs and superstores,34246,N
45291,2-1-2015,Warehouse clubs and superstores,33229,N
45291,3-1-2015,Warehouse clubs and superstores,36342,N
45291,4-1-2015,Warehouse clubs and superstores,35096,N
45291,5-1-2015,Warehouse clubs and superstores,38377,N
45291,6-1-2015,Warehouse clubs and superstores,36489,N
45291,7-1-2015,Warehouse clubs and superstores,37224,N
45291,8-1-2015,Warehouse clubs and superstores,38087,N
45291,9-1-2015,Warehouse clubs and superstores,34736,N
45291,10-1-2015,Warehouse clubs and superstores,37413,N
45291,11-1-2015,Warehouse clubs and superstores,39737,N
45291,12-1-2015,Warehouse clubs and superstores,46086,N
45299,1-1-2015,All other gen. merchandise stores,4754,N
45299,2-1-2015,All other gen. merchandise stores,4977,N
45299,3-1-2015,All other gen. merchandise stores,5558,N
45299,4-1-2015,All other gen. merchandise stores,5390,N
45299,5-1-2015,All other gen. merchandise stores,5854,N
45299,6-1-2015,All other gen. merchandise stores,5567,N
45299,7-1-2015,All other gen. merchandise stores,5563,N
45299,8-1-2015,All other gen. merchandise stores,5486,N
45299,9-1-2015,All other gen. merchandise stores,5358,N
45299,10-1-2015,All other gen. merchandise stores,5795,N
45299,11-1-2015,All other gen. merchandise stores,6028,N
45299,12-1-2015,All other gen. merchandise stores,7672,N
453,1-1-2015,Miscellaneous store retailers,8566,N
453,2-1-2015,Miscellaneous store retailers,8436,N
453,3-1-2015,Miscellaneous store retailers,9285,N
453,4-1-2015,Miscellaneous store retailers,9373,N
453,5-1-2015,Miscellaneous store retailers,10900,N
453,6-1-2015,Miscellaneous store retailers,10394,N
453,7-1-2015,Miscellaneous store retailers,10354,N
453,8-1-2015,Miscellaneous store retailers,10386,N
453,9-1-2015,Miscellaneous store retailers,9686,N
453,10-1-2015,Miscellaneous store retailers,10276,N
453,11-1-2015,Miscellaneous store retailers,9680,N
453,12-1-2015,Miscellaneous store retailers,11154,N
4532,1-1-2015,"Office supplies, stationery, and gift stores",2458,N
4532,2-1-2015,"Office supplies, stationery, and gift stores",2311,N
4532,3-1-2015,"Office supplies, stationery, and gift stores",2381,N
4532,4-1-2015,"Office supplies, stationery, and gift stores",2434,N
4532,5-1-2015,"Office supplies, stationery, and gift stores",2530,N
4532,6-1-2015,"Office supplies, stationery, and gift stores",2415,N
4532,7-1-2015,"Office supplies, stationery, and gift stores",2625,N
4532,8-1-2015,"Office supplies, stationery, and gift stores",2990,N
4532,9-1-2015,"Office supplies, stationery, and gift stores",2670,N
4532,10-1-2015,"Office supplies, stationery, and gift stores",3101,N
4532,11-1-2015,"Office supplies, stationery, and gift stores",2472,N
4532,12-1-2015,"Office supplies, stationery, and gift stores",3584,N
45321,1-1-2015,Office supplies and stationery stores,1414,N
45321,2-1-2015,Office supplies and stationery stores,1206,N
45321,3-1-2015,Office supplies and stationery stores,1179,N
45321,4-1-2015,Office supplies and stationery stores,1146,N
45321,5-1-2015,Office supplies and stationery stores,1087,N
45321,6-1-2015,Office supplies and stationery stores,1039,N
45321,7-1-2015,Office supplies and stationery stores,1140,N
45321,8-1-2015,Office supplies and stationery stores,1557,N
45321,9-1-2015,Office supplies and stationery stores,1289,N
45321,10-1-2015,Office supplies and stationery stores,1124,N
45321,11-1-2015,Office supplies and stationery stores,1048,N
45321,12-1-2015,Office supplies and stationery stores,1255,N
45322,1-1-2015,"Gift, novelty, and souvenir stores",1044,N
45322,2-1-2015,"Gift, novelty, and souvenir stores",1105,N
45322,3-1-2015,"Gift, novelty, and souvenir stores",1202,N
45322,4-1-2015,"Gift, novelty, and souvenir stores",1288,N
45322,5-1-2015,"Gift, novelty, and souvenir stores",1443,N
45322,6-1-2015,"Gift, novelty, and souvenir stores",1376,N
45322,7-1-2015,"Gift, novelty, and souvenir stores",1485,N
45322,8-1-2015,"Gift, novelty, and souvenir stores",1433,N
45322,9-1-2015,"Gift, novelty, and souvenir stores",1381,N
45322,10-1-2015,"Gift, novelty, and souvenir stores",1977,N
45322,11-1-2015,"Gift, novelty, and souvenir stores",1424,N
45322,12-1-2015,"Gift, novelty, and souvenir stores",2329,N
45330,1-1-2015,Used merchandise stores,1182,N
45330,2-1-2015,Used merchandise stores,1125,N
45330,3-1-2015,Used merchandise stores,1345,N
45330,4-1-2015,Used merchandise stores,1294,N
45330,5-1-2015,Used merchandise stores,1346,N
45330,6-1-2015,Used merchandise stores,1310,N
45330,7-1-2015,Used merchandise stores,1430,N
45330,8-1-2015,Used merchandise stores,1477,N
45330,9-1-2015,Used merchandise stores,1397,N
45330,10-1-2015,Used merchandise stores,1524,N
45330,11-1-2015,Used merchandise stores,1321,N
45330,12-1-2015,Used merchandise stores,1348,N
454,1-1-2015,Nonstore retailers,39035,N
454,2-1-2015,Nonstore retailers,37502,N
454,3-1-2015,Nonstore retailers,41105,N
454,4-1-2015,Nonstore retailers,39138,N
454,5-1-2015,Nonstore retailers,37973,N
454,6-1-2015,Nonstore retailers,38554,N
454,7-1-2015,Nonstore retailers,39159,N
454,8-1-2015,Nonstore retailers,38411,N
454,9-1-2015,Nonstore retailers,39353,N
454,10-1-2015,Nonstore retailers,40944,N
454,11-1-2015,Nonstore retailers,46411,N
454,12-1-2015,Nonstore retailers,60776,N
4541,1-1-2015,Electronic shopping and mail-order houses,30801,N
4541,2-1-2015,Electronic shopping and mail-order houses,29056,N
4541,3-1-2015,Electronic shopping and mail-order houses,33099,N
4541,4-1-2015,Electronic shopping and mail-order houses,32556,N
4541,5-1-2015,Electronic shopping and mail-order houses,32212,N
4541,6-1-2015,Electronic shopping and mail-order houses,32740,N
4541,7-1-2015,Electronic shopping and mail-order houses,33452,N
4541,8-1-2015,Electronic shopping and mail-order houses,33055,N
4541,9-1-2015,Electronic shopping and mail-order houses,33618,N
4541,10-1-2015,Electronic shopping and mail-order houses,34577,N
4541,11-1-2015,Electronic shopping and mail-order houses,40199,N
4541,12-1-2015,Electronic shopping and mail-order houses,53781,N
45431,1-1-2015,Fuel dealers,4888,N
45431,2-1-2015,Fuel dealers,5128,N
45431,3-1-2015,Fuel dealers,4138,N
45431,4-1-2015,Fuel dealers,2512,N
45431,5-1-2015,Fuel dealers,1836,N
45431,6-1-2015,Fuel dealers,1694,N
45431,7-1-2015,Fuel dealers,1675,N
45431,8-1-2015,Fuel dealers,1601,N
45431,9-1-2015,Fuel dealers,1790,N
45431,10-1-2015,Fuel dealers,2313,N
45431,11-1-2015,Fuel dealers,2388,N
45431,12-1-2015,Fuel dealers,2826,N
722,1-1-2015,Food services and drinking places,48089,N
722,2-1-2015,Food services and drinking places,46736,N
722,3-1-2015,Food services and drinking places,53263,N
722,4-1-2015,Food services and drinking places,52412,N
722,5-1-2015,Food services and drinking places,55541,N
722,6-1-2015,Food services and drinking places,52138,N
722,7-1-2015,Food services and drinking places,53200,N
722,8-1-2015,Food services and drinking places,53202,N
722,9-1-2015,Food services and drinking places,50763,N
722,10-1-2015,Food services and drinking places,54025,N
722,11-1-2015,Food services and drinking places,50184,N
722,12-1-2015,Food services and drinking places,54546,N
7224,1-1-2015,Drinking places,1712,N
7224,2-1-2015,Drinking places,1651,N
7224,3-1-2015,Drinking places,1909,N
7224,4-1-2015,Drinking places,1783,N
7224,5-1-2015,Drinking places,1928,N
7224,6-1-2015,Drinking places,1787,N
7224,7-1-2015,Drinking places,1884,N
7224,8-1-2015,Drinking places,1888,N
7224,9-1-2015,Drinking places,1786,N
7224,10-1-2015,Drinking places,1925,N
7224,11-1-2015,Drinking places,1819,N
7224,12-1-2015,Drinking places,1942,N
7225,1-1-2015,Restaurants and other eating places,42259,N
7225,2-1-2015,Restaurants and other eating places,40795,N
7225,3-1-2015,Restaurants and other eating places,46833,N
7225,4-1-2015,Restaurants and other eating places,45609,N
7225,5-1-2015,Restaurants and other eating places,48625,N
7225,6-1-2015,Restaurants and other eating places,45981,N
7225,7-1-2015,Restaurants and other eating places,46940,N
7225,8-1-2015,Restaurants and other eating places,46759,N
7225,9-1-2015,Restaurants and other eating places,43524,N
7225,10-1-2015,Restaurants and other eating places,46418,N
7225,11-1-2015,Restaurants and other eating places,43635,N
7225,12-1-2015,Restaurants and other eating places,47925,N
722511,1-1-2015,Full service restaurants,22141,N
722511,2-1-2015,Full service restaurants,21339,N
722511,3-1-2015,Full service restaurants,24154,N
722511,4-1-2015,Full service restaurants,22950,N
722511,5-1-2015,Full service restaurants,24763,N
722511,6-1-2015,Full service restaurants,22908,N
722511,7-1-2015,Full service restaurants,23258,N
722511,8-1-2015,Full service restaurants,23344,N
722511,9-1-2015,Full service restaurants,21584,N
722511,10-1-2015,Full service restaurants,23333,N
722511,11-1-2015,Full service restaurants,21976,N
722511,12-1-2015,Full service restaurants,24848,N
"722513, 722514, 722515",1-1-2015,Limited service eating places,20118,N
"722513, 722514, 722515",2-1-2015,Limited service eating places,19456,N
"722513, 722514, 722515",3-1-2015,Limited service eating places,22679,N
"722513, 722514, 722515",4-1-2015,Limited service eating places,22659,N
"722513, 722514, 722515",5-1-2015,Limited service eating places,23862,N
"722513, 722514, 722515",6-1-2015,Limited service eating places,23073,N
"722513, 722514, 722515",7-1-2015,Limited service eating places,23682,N
"722513, 722514, 722515",8-1-2015,Limited service eating places,23415,N
"722513, 722514, 722515",9-1-2015,Limited service eating places,21940,N
"722513, 722514, 722515",10-1-2015,Limited service eating places,23085,N
"722513, 722514, 722515",11-1-2015,Limited service eating places,21659,N
"722513, 722514, 722515",12-1-2015,Limited service eating places,23077,N
441,1-1-2014,Motor vehicle and parts dealers,70760,N
441,2-1-2014,Motor vehicle and parts dealers,75385,N
441,3-1-2014,Motor vehicle and parts dealers,90996,N
441,4-1-2014,Motor vehicle and parts dealers,88452,N
441,5-1-2014,Motor vehicle and parts dealers,93756,N
441,6-1-2014,Motor vehicle and parts dealers,87211,N
441,7-1-2014,Motor vehicle and parts dealers,91806,N
441,8-1-2014,Motor vehicle and parts dealers,93187,N
441,9-1-2014,Motor vehicle and parts dealers,83899,N
441,10-1-2014,Motor vehicle and parts dealers,84894,N
441,11-1-2014,Motor vehicle and parts dealers,79513,N
441,12-1-2014,Motor vehicle and parts dealers,87138,N
"4411,4412",1-1-2014,Automobile and other motor vehicle dealers,64116,N
"4411,4412",2-1-2014,Automobile and other motor vehicle dealers,68681,N
"4411,4412",3-1-2014,Automobile and other motor vehicle dealers,83513,N
"4411,4412",4-1-2014,Automobile and other motor vehicle dealers,81018,N
"4411,4412",5-1-2014,Automobile and other motor vehicle dealers,86267,N
"4411,4412",6-1-2014,Automobile and other motor vehicle dealers,79903,N
"4411,4412",7-1-2014,Automobile and other motor vehicle dealers,84244,N
"4411,4412",8-1-2014,Automobile and other motor vehicle dealers,85709,N
"4411,4412",9-1-2014,Automobile and other motor vehicle dealers,76715,N
"4411,4412",10-1-2014,Automobile and other motor vehicle dealers,77256,N
"4411,4412",11-1-2014,Automobile and other motor vehicle dealers,72363,N
"4411,4412",12-1-2014,Automobile and other motor vehicle dealers,80388,N
4411,1-1-2014,Automobile dealers,60942,N
4411,2-1-2014,Automobile dealers,64696,N
4411,3-1-2014,Automobile dealers,78060,N
4411,4-1-2014,Automobile dealers,74971,N
4411,5-1-2014,Automobile dealers,79518,N
4411,6-1-2014,Automobile dealers,73631,N
4411,7-1-2014,Automobile dealers,78148,N
4411,8-1-2014,Automobile dealers,80504,N
4411,9-1-2014,Automobile dealers,71831,N
4411,10-1-2014,Automobile dealers,72950,N
4411,11-1-2014,Automobile dealers,69098,N
4411,12-1-2014,Automobile dealers,76811,N
44111,1-1-2014,New car dealers,54772,N
44111,2-1-2014,New car dealers,56533,N
44111,3-1-2014,New car dealers,69342,N
44111,4-1-2014,New car dealers,67230,N
44111,5-1-2014,New car dealers,71679,N
44111,6-1-2014,New car dealers,65946,N
44111,7-1-2014,New car dealers,70344,N
44111,8-1-2014,New car dealers,72415,N
44111,9-1-2014,New car dealers,64100,N
44111,10-1-2014,New car dealers,64863,N
44111,11-1-2014,New car dealers,62143,N
44111,12-1-2014,New car dealers,69671,N
44112,1-1-2014,Used car dealers,6170,N
44112,2-1-2014,Used car dealers,8163,N
44112,3-1-2014,Used car dealers,8718,N
44112,4-1-2014,Used car dealers,7741,N
44112,5-1-2014,Used car dealers,7839,N
44112,6-1-2014,Used car dealers,7685,N
44112,7-1-2014,Used car dealers,7804,N
44112,8-1-2014,Used car dealers,8089,N
44112,9-1-2014,Used car dealers,7731,N
44112,10-1-2014,Used car dealers,8087,N
44112,11-1-2014,Used car dealers,6955,N
44112,12-1-2014,Used car dealers,7140,N
4413,1-1-2014,"Automotive parts, acc., and tire stores",6644,N
4413,2-1-2014,"Automotive parts, acc., and tire stores",6704,N
4413,3-1-2014,"Automotive parts, acc., and tire stores",7483,N
4413,4-1-2014,"Automotive parts, acc., and tire stores",7434,N
4413,5-1-2014,"Automotive parts, acc., and tire stores",7489,N
4413,6-1-2014,"Automotive parts, acc., and tire stores",7308,N
4413,7-1-2014,"Automotive parts, acc., and tire stores",7562,N
4413,8-1-2014,"Automotive parts, acc., and tire stores",7478,N
4413,9-1-2014,"Automotive parts, acc., and tire stores",7184,N
4413,10-1-2014,"Automotive parts, acc., and tire stores",7638,N
4413,11-1-2014,"Automotive parts, acc., and tire stores",7150,N
4413,12-1-2014,"Automotive parts, acc., and tire stores",6750,N
"442,443",1-1-2014,"Furniture, home furn, electronics, and appliance stores",15134,N
"442,443",2-1-2014,"Furniture, home furn, electronics, and appliance stores",15144,N
"442,443",3-1-2014,"Furniture, home furn, electronics, and appliance stores",16338,N
"442,443",4-1-2014,"Furniture, home furn, electronics, and appliance stores",15063,N
"442,443",5-1-2014,"Furniture, home furn, electronics, and appliance stores",16129,N
"442,443",6-1-2014,"Furniture, home furn, electronics, and appliance stores",15546,N
"442,443",7-1-2014,"Furniture, home furn, electronics, and appliance stores",16361,N
"442,443",8-1-2014,"Furniture, home furn, electronics, and appliance stores",16988,N
"442,443",9-1-2014,"Furniture, home furn, electronics, and appliance stores",16625,N
"442,443",10-1-2014,"Furniture, home furn, electronics, and appliance stores",16577,N
"442,443",11-1-2014,"Furniture, home furn, electronics, and appliance stores",19698,N
"442,443",12-1-2014,"Furniture, home furn, electronics, and appliance stores",23804,N
442,1-1-2014,Furniture and home furnishings stores,7254,N
442,2-1-2014,Furniture and home furnishings stores,7284,N
442,3-1-2014,Furniture and home furnishings stores,8171,N
442,4-1-2014,Furniture and home furnishings stores,7856,N
442,5-1-2014,Furniture and home furnishings stores,8456,N
442,6-1-2014,Furniture and home furnishings stores,7951,N
442,7-1-2014,Furniture and home furnishings stores,8472,N
442,8-1-2014,Furniture and home furnishings stores,8807,N
442,9-1-2014,Furniture and home furnishings stores,8442,N
442,10-1-2014,Furniture and home furnishings stores,8509,N
442,11-1-2014,Furniture and home furnishings stores,9014,N
442,12-1-2014,Furniture and home furnishings stores,10294,N
4421,1-1-2014,Furniture stores,3945,N
4421,2-1-2014,Furniture stores,4113,N
